datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2024-12-16,1734282000,28.0,25.9,26.8,31.7,25.9,28.1,23.0,79.7,6.8,61.3,29.17,['rain'],0.0,0.0,40.3,22.7,251.8,1006.5,100.0,21.9,94.0,8.1,3.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,29.0,26.0,27.4,32.3,26.0,29.3,22.6,75.1,1.7,71.0,20.83,['rain'],0.0,0.0,38.5,25.9,244.7,1005.9,100.0,23.7,100.8,8.4,4.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-18,1734454800,29.8,26.5,27.9,34.0,26.5,30.6,23.0,74.8,9.0,67.7,25.0,['rain'],0.0,0.0,38.0,21.6,248.9,1006.2,100.0,18.5,147.8,12.9,4.0,30.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-04,1733245200,29.0,25.4,27.2,32.1,25.4,29.0,22.5,75.8,2.1,64.5,29.17,['rain'],0.0,0.0,41.4,25.9,242.7,1007.7,100.0,23.0,126.8,10.5,4.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-05,1733331600,30.1,26.2,28.0,33.2,26.2,30.0,22.3,71.4,5.5,77.4,33.33,['rain'],0.0,0.0,30.6,20.5,252.9,1006.5,94.5,21.4,148.9,13.0,6.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-06,1733418000,27.1,24.7,25.5,29.6,24.7,25.7,23.0,86.1,23.8,93.5,100.0,['rain'],0.0,0.0,12.2,10.8,41.5,1007.2,97.4,13.6,59.5,5.1,4.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.5,24.5,27.2,33.9,24.5,29.1,22.4,75.7,7.4,71.0,58.33,['rain'],0.0,0.0,11.9,10.4,352.1,1006.4,95.7,21.8,188.9,16.4,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,28.8,26.2,27.6,32.4,26.2,30.0,23.2,77.2,20.7,71.0,66.67,['rain'],0.0,0.0,23.6,10.0,117.4,1006.7,99.6,12.1,191.3,16.3,6.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,26.8,25.4,26.1,29.3,25.4,26.3,23.4,85.3,16.0,54.8,33.33,['rain'],0.0,0.0,27.0,14.8,271.0,1006.6,100.0,17.7,26.3,2.3,1.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,27.8,25.3,26.6,31.0,25.3,27.8,23.1,81.3,5.5,58.1,29.17,['rain'],0.0,0.0,34.6,17.3,258.1,1006.0,100.0,24.1,77.0,6.9,3.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,30.4,26.0,27.5,34.7,26.0,29.8,23.2,77.5,7.2,58.1,25.0,['rain'],0.0,0.0,39.2,23.8,253.4,1004.5,96.3,19.8,136.8,11.9,6.0,30.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-12,1733936400,30.7,26.2,28.3,35.1,26.2,31.0,22.9,72.9,10.4,54.8,29.17,['rain'],0.0,0.0,37.3,24.1,249.3,1004.9,96.8,22.4,214.3,18.6,7.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,,fcst
2024-12-13,1734022800,26.5,24.6,25.3,26.5,24.6,25.3,22.8,86.0,23.1,54.8,29.17,['rain'],0.0,0.0,44.6,23.8,237.4,1006.7,100.0,16.3,30.4,2.7,1.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,29.6,24.7,26.5,33.6,24.7,27.8,22.9,80.9,20.0,45.2,25.0,['rain'],0.0,0.0,40.0,27.0,247.3,1006.9,87.8,21.4,172.0,14.7,7.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,28.9,25.8,26.6,32.3,25.8,27.2,22.7,79.2,1.5,61.3,25.0,['rain'],0.0,0.0,46.1,27.4,243.5,1007.1,91.0,24.0,107.8,9.3,5.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-16,1734282000,28.0,25.9,26.8,31.7,25.9,28.1,23.0,79.7,6.8,61.3,29.17,['rain'],0.0,0.0,40.3,22.7,251.8,1006.5,100.0,21.9,94.0,8.1,3.0,10.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-17,1734368400,29.0,26.0,27.4,32.3,26.0,29.3,22.6,75.1,1.7,71.0,20.83,['rain'],0.0,0.0,38.5,25.9,244.7,1005.9,100.0,23.7,100.8,8.4,4.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-18,1734454800,29.8,26.5,27.9,34.0,26.5,30.6,23.0,74.8,9.0,67.7,25.0,['rain'],0.0,0.0,38.0,21.6,248.9,1006.2,100.0,18.5,147.8,12.9,4.0,30.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,,fcst
2024-12-04,1733245200,29.6,25.9,26.9,33.1,25.9,28.1,22.9,78.8,8.1,64.5,62.5,['rain'],0.0,0.0,42.1,25.9,241.2,1007.5,100.0,19.8,147.6,11.7,8.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-05,1733331600,29.0,25.6,27.0,32.0,25.6,28.7,22.6,76.8,1.4,77.4,25.0,['rain'],0.0,0.0,33.5,20.9,246.2,1006.6,98.2,24.1,108.4,9.4,5.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-06,1733418000,26.5,24.3,24.6,26.5,24.3,24.6,23.2,92.3,59.1,93.5,95.83,['rain'],0.0,0.0,12.6,9.4,63.3,1007.4,99.1,10.3,17.0,1.3,1.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.6,24.5,27.1,34.0,24.5,28.8,22.5,76.9,2.7,71.0,41.67,['rain'],0.0,0.0,13.0,13.0,55.8,1006.6,86.3,23.3,197.7,17.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,30.5,26.5,28.1,34.4,26.5,30.6,23.0,74.3,11.4,71.0,70.83,['rain'],0.0,0.0,17.8,11.9,19.7,1006.6,84.5,18.9,190.7,16.4,9.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,27.4,24.6,25.6,30.2,24.6,26.0,23.1,85.8,27.1,54.8,33.33,['rain'],0.0,0.0,32.8,16.9,249.4,1007.1,100.0,16.7,45.1,3.9,2.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.7,24.8,26.5,32.5,24.8,27.9,23.2,82.4,8.7,58.1,33.33,['rain'],0.0,0.0,37.1,19.8,257.9,1006.1,100.0,18.4,133.5,11.9,6.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,30.0,25.4,27.3,34.3,25.4,29.4,23.3,79.1,11.8,58.1,33.33,['rain'],0.0,0.0,37.8,25.6,252.1,1004.1,88.2,17.6,184.5,15.6,8.0,30.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-12,1733936400,26.4,23.8,25.5,26.4,23.8,25.5,23.0,86.4,42.4,54.8,33.33,['rain'],0.0,0.0,43.6,22.3,243.3,1004.5,100.0,15.6,36.0,3.0,1.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-13,1734022800,26.5,23.4,25.0,26.5,23.4,25.0,22.2,84.8,11.9,54.8,33.33,['rain'],0.0,0.0,45.0,24.5,240.5,1006.0,100.0,19.2,50.1,4.5,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,29.8,25.2,26.8,33.1,25.2,28.0,22.3,76.4,2.5,45.2,25.0,['rain'],0.0,0.0,44.2,25.2,248.4,1006.4,97.4,20.1,148.9,12.9,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,30.0,25.0,27.1,33.8,25.0,28.8,22.7,77.5,8.9,61.3,12.5,['rain'],0.0,0.0,36.0,26.6,255.8,1007.0,79.7,22.2,129.4,10.8,5.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,,fcst
2024-12-16,1734282000,32.1,26.2,28.0,36.8,26.2,30.2,22.6,73.0,3.3,61.3,33.33,['rain'],0.0,0.0,42.5,27.7,251.0,1007.8,81.5,22.5,240.1,20.7,9.0,30.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-17,1734368400,29.2,24.9,27.0,31.8,24.9,28.2,21.9,74.0,3.3,71.0,20.83,['rain'],0.0,0.0,38.9,30.2,249.2,1007.4,99.4,23.8,137.5,11.8,6.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-18,1734454800,33.1,26.0,29.1,36.7,26.0,31.1,21.7,65.1,0.5,67.7,12.5,['rain'],0.0,0.0,37.1,26.3,256.4,1006.1,79.9,24.1,274.4,23.7,10.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-04,1733245200,29.6,26.0,27.0,33.1,26.0,28.2,22.9,78.6,7.8,64.5,58.33,['rain'],0.0,0.0,42.1,25.9,241.5,1007.6,100.0,19.6,154.6,11.7,8.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-05,1733331600,29.0,25.6,27.0,32.0,25.6,28.7,22.6,76.8,1.4,77.4,25.0,['rain'],0.0,0.0,33.5,20.9,246.2,1006.6,98.2,24.1,108.4,9.4,5.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-06,1733418000,26.5,24.3,24.6,26.5,24.3,24.6,23.2,92.3,59.1,93.5,95.83,['rain'],0.0,0.0,12.6,9.4,63.3,1007.4,99.1,10.3,17.0,1.3,1.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.6,24.5,27.1,34.0,24.5,28.8,22.5,76.9,2.7,71.0,41.67,['rain'],0.0,0.0,13.0,13.0,55.8,1006.6,86.3,23.3,197.7,17.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,30.5,26.5,28.1,34.4,26.5,30.6,23.0,74.3,11.4,71.0,70.83,['rain'],0.0,0.0,17.8,11.9,19.7,1006.6,84.5,18.9,190.7,16.4,9.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,27.4,24.6,25.6,30.2,24.6,26.0,23.1,85.8,27.1,54.8,33.33,['rain'],0.0,0.0,32.8,16.9,249.4,1007.1,100.0,16.7,45.1,3.9,2.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.7,24.8,26.5,32.5,24.8,27.9,23.2,82.4,8.7,58.1,33.33,['rain'],0.0,0.0,37.1,19.8,257.9,1006.1,100.0,18.4,133.5,11.9,6.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,30.0,25.4,27.3,34.3,25.4,29.4,23.3,79.1,11.8,58.1,33.33,['rain'],0.0,0.0,37.8,25.6,252.1,1004.1,88.2,17.6,184.5,15.6,8.0,30.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-12,1733936400,26.4,23.8,25.5,26.4,23.8,25.5,23.0,86.4,42.4,54.8,33.33,['rain'],0.0,0.0,43.6,22.3,243.3,1004.5,100.0,15.6,36.0,3.0,1.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-13,1734022800,26.5,23.4,25.0,26.5,23.4,25.0,22.2,84.8,11.9,54.8,33.33,['rain'],0.0,0.0,45.0,24.5,240.5,1006.0,100.0,19.2,50.1,4.5,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,29.8,25.2,26.8,33.1,25.2,28.0,22.3,76.4,2.5,45.2,25.0,['rain'],0.0,0.0,44.2,25.2,248.4,1006.4,97.4,20.1,148.9,12.9,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,30.0,25.0,27.1,33.8,25.0,28.8,22.7,77.5,8.9,61.3,12.5,['rain'],0.0,0.0,36.0,26.6,255.8,1007.0,79.7,22.2,129.4,10.8,5.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,,fcst
2024-12-16,1734282000,32.1,26.2,28.0,36.8,26.2,30.2,22.6,73.0,3.3,61.3,33.33,['rain'],0.0,0.0,42.5,27.7,251.0,1007.8,81.5,22.5,240.1,20.7,9.0,30.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-17,1734368400,29.2,24.9,27.0,31.8,24.9,28.2,21.9,74.0,3.3,71.0,20.83,['rain'],0.0,0.0,38.9,30.2,249.2,1007.4,99.4,23.8,137.5,11.8,6.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-18,1734454800,33.1,26.0,29.1,36.7,26.0,31.1,21.7,65.1,0.5,67.7,12.5,['rain'],0.0,0.0,37.1,26.3,256.4,1006.1,79.9,24.1,274.4,23.7,10.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-04,1733245200,29.6,26.1,27.0,33.1,26.1,28.4,22.9,78.3,7.7,64.5,54.17,['rain'],0.0,0.0,42.1,25.9,242.0,1007.6,100.0,19.4,162.4,11.7,8.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-05,1733331600,29.0,25.6,27.0,32.0,25.6,28.7,22.6,76.8,1.4,77.4,25.0,['rain'],0.0,0.0,33.5,20.9,246.2,1006.6,98.2,24.1,108.4,9.4,5.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-06,1733418000,26.5,24.3,24.6,26.5,24.3,24.6,23.2,92.3,59.1,93.5,95.83,['rain'],0.0,0.0,12.6,9.4,63.3,1007.4,99.1,10.3,17.0,1.3,1.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.6,24.5,27.1,34.0,24.5,28.8,22.5,76.9,2.7,71.0,41.67,['rain'],0.0,0.0,13.0,13.0,55.8,1006.6,86.3,23.3,197.7,17.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,30.5,26.5,28.1,34.4,26.5,30.6,23.0,74.3,11.4,71.0,70.83,['rain'],0.0,0.0,17.8,11.9,19.7,1006.6,84.5,18.9,190.7,16.4,9.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,27.4,24.6,25.6,30.2,24.6,26.0,23.1,85.8,27.1,54.8,33.33,['rain'],0.0,0.0,32.8,16.9,249.4,1007.1,100.0,16.7,45.1,3.9,2.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.7,24.8,26.5,32.5,24.8,27.9,23.2,82.4,8.7,58.1,33.33,['rain'],0.0,0.0,37.1,19.8,257.9,1006.1,100.0,18.4,133.5,11.9,6.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,30.0,25.4,27.3,34.3,25.4,29.4,23.3,79.1,11.8,58.1,33.33,['rain'],0.0,0.0,37.8,25.6,252.1,1004.1,88.2,17.6,184.5,15.6,8.0,30.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-12,1733936400,26.4,23.8,25.5,26.4,23.8,25.5,23.0,86.4,42.4,54.8,33.33,['rain'],0.0,0.0,43.6,22.3,243.3,1004.5,100.0,15.6,36.0,3.0,1.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-13,1734022800,26.5,23.4,25.0,26.5,23.4,25.0,22.2,84.8,11.9,54.8,33.33,['rain'],0.0,0.0,45.0,24.5,240.5,1006.0,100.0,19.2,50.1,4.5,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,29.8,25.2,26.8,33.1,25.2,28.0,22.3,76.4,2.5,45.2,25.0,['rain'],0.0,0.0,44.2,25.2,248.4,1006.4,97.4,20.1,148.9,12.9,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,30.0,25.0,27.1,33.8,25.0,28.8,22.7,77.5,8.9,61.3,12.5,['rain'],0.0,0.0,36.0,26.6,255.8,1007.0,79.7,22.2,129.4,10.8,5.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,,fcst
2024-12-16,1734282000,32.1,26.2,28.0,36.8,26.2,30.2,22.6,73.0,3.3,61.3,33.33,['rain'],0.0,0.0,42.5,27.7,251.0,1007.8,81.5,22.5,240.1,20.7,9.0,30.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-17,1734368400,29.2,24.9,27.0,31.8,24.9,28.2,21.9,74.0,3.3,71.0,20.83,['rain'],0.0,0.0,38.9,30.2,249.2,1007.4,99.4,23.8,137.5,11.8,6.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,,fcst
2024-12-18,1734454800,33.1,26.0,29.1,36.7,26.0,31.1,21.7,65.1,0.5,67.7,12.5,['rain'],0.0,0.0,37.1,26.3,256.4,1006.1,79.9,24.1,274.4,23.7,10.0,10.0,05:35:04,1734474904,18:03:50,1734519830,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-04,1733245200,29.6,26.1,27.1,33.1,26.1,28.5,22.9,78.1,7.7,90.3,54.17,['rain'],0.0,0.0,42.1,25.9,242.6,1007.6,100.0,19.1,170.9,11.7,8.0,10.0,05:29:15,1733264955,17:56:51,1733309811,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,,fcst
2024-12-05,1733331600,29.0,25.6,27.0,32.0,25.6,28.7,22.6,76.8,1.4,87.1,25.0,['rain'],0.0,0.0,33.5,20.9,246.2,1006.6,98.2,24.1,108.4,9.4,5.0,10.0,05:29:36,1733351376,17:57:19,1733396239,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-06,1733418000,26.5,24.3,24.6,26.5,24.3,24.6,23.2,92.3,59.1,93.5,95.83,['rain'],0.0,0.0,12.6,9.4,63.3,1007.4,99.1,10.3,17.0,1.3,1.0,10.0,05:29:57,1733437797,17:57:49,1733482669,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-07,1733504400,30.6,24.5,27.1,34.0,24.5,28.8,22.5,76.9,2.7,87.1,41.67,['rain'],0.0,0.0,13.0,13.0,55.8,1006.6,86.3,23.3,197.7,17.0,9.0,10.0,05:30:20,1733524220,17:58:18,1733569098,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst
2024-12-08,1733590800,30.5,26.5,28.1,34.4,26.5,30.6,23.0,74.3,11.4,77.4,70.83,['rain'],0.0,0.0,17.8,11.9,19.7,1006.6,84.5,18.9,190.7,16.4,9.0,10.0,05:30:42,1733610642,17:58:47,1733655527,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-09,1733677200,27.4,24.6,25.6,30.2,24.6,26.0,23.1,85.8,27.1,61.3,33.33,['rain'],0.0,0.0,32.8,16.9,249.4,1007.1,100.0,16.7,45.1,3.9,2.0,10.0,05:31:06,1733697066,17:59:17,1733741957,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-10,1733763600,28.7,24.8,26.5,32.5,24.8,27.9,23.2,82.4,8.7,61.3,33.33,['rain'],0.0,0.0,37.1,19.8,257.9,1006.1,100.0,18.4,133.5,11.9,6.0,10.0,05:31:30,1733783490,17:59:47,1733828387,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-11,1733850000,30.0,25.4,27.3,34.3,25.4,29.4,23.3,79.1,11.8,77.4,33.33,['rain'],0.0,0.0,37.8,25.6,252.1,1004.1,88.2,17.6,184.5,15.6,8.0,30.0,05:31:55,1733869915,18:00:17,1733914817,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-12,1733936400,26.4,23.8,25.5,26.4,23.8,25.5,23.0,86.4,42.4,64.5,33.33,['rain'],0.0,0.0,43.6,22.3,243.3,1004.5,100.0,15.6,36.0,3.0,1.0,10.0,05:32:20,1733956340,18:00:48,1734001248,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-13,1734022800,26.5,23.4,25.0,26.5,23.4,25.0,22.2,84.8,11.9,74.2,33.33,['rain'],0.0,0.0,45.0,24.5,240.5,1006.0,100.0,19.2,50.1,4.5,2.0,10.0,05:32:46,1734042766,18:01:18,1734087678,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,,fcst
2024-12-14,1734109200,29.8,25.2,26.8,33.1,25.2,28.0,22.3,76.4,2.5,51.6,25.0,['rain'],0.0,0.0,44.2,25.2,248.4,1006.4,97.4,20.1,148.9,12.9,6.0,10.0,05:33:13,1734129193,18:01:49,1734174109,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
2024-12-15,1734195600,30.0,25.0,27.1,33.8,25.0,28.8,22.7,77.5,8.9,61.3,12.5,['rain'],0.0,0.0,36.0,26.6,255.8,1007.0,79.7,22.2,129.4,10.8,5.0,10.0,05:33:40,1734215620,18:02:19,1734260539,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,,fcst
2024-12-16,1734282000,32.1,26.2,28.0,36.8,26.2,30.2,22.6,73.0,3.3,67.7,33.33,['rain'],0.0,0.0,42.5,27.7,251.0,1007.8,81.5,22.5,240.1,20.7,9.0,30.0,05:34:07,1734302047,18:02:49,1734346969,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst
2024-12-17,1734368400,29.2,24.9,27.0,31.8,24.9,28.2,21.9,74.0,3.3,71.0,20.83,['rain'],0.0,0.0,38.9,30.2,249.2,1007.4,99.4,23.8,137.5,11.8,6.0,10.0,05:34:35,1734388475,18:03:20,1734433400,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,,fcst
